date,temperature,dew_point,humidity,wind_speed,wind_gust,pressure,precipitation
2020-11-08,20.4,11.4,75.2,4.0,3.8,1010.0779861633719,3.350337131806974
2020-11-09,17.8,13.8,69.8,3.2,6.6,1011.7814021690567,2.1503253269832427
2020-11-10,20.4,10.0,75.2,5.0,8.4,1006.8151666652657,1.952883184502673
2020-11-11,15.0,12.6,71.0,5.2,6.8,1010.6627618237499,3.395890699606889
2020-11-12,20.4,15.6,80.8,4.8,6.6,1009.088432166234,3.6078935846328455
2020-11-13,21.6,12.4,77.0,3.0,5.8,1009.5070493593188,3.65164834917904
2020-11-14,15.6,17.4,79.8,4.8,7.4,1013.2857489873037,3.279394725666176
2020-11-15,14.2,11.2,72.6,4.2,6.4,1012.9925438094624,2.796941429059669
2020-11-16,11.6,13.6,72.8,5.2,5.0,1013.659067891869,2.74465666286668
2020-11-17,14.8,13.6,75.2,7.0,7.4,1014.5951818576208,3.212683207118097
2020-11-18,13.2,16.4,70.8,7.2,7.0,1013.9758113348431,0.5081739632573311
2020-11-19,15.8,15.0,78.4,4.6,11.0,1010.0689172340692,1.7184090909924081
2020-11-20,13.0,10.0,77.6,6.4,10.0,1012.33422541165,3.181971793514532
2020-11-21,20.4,12.8,68.2,5.2,9.0,1013.0001126616083,3.819526714496635
2020-11-22,15.8,11.8,71.4,5.8,10.6,1013.6304135325779,2.545461654434574
2020-11-23,16.8,13.4,73.2,3.6,8.0,1010.7695577007966,2.246109670353379
2020-11-24,19.8,7.6,71.6,6.0,10.6,1011.4954134481848,1.113398020360343
2020-11-25,18.0,10.4,74.2,6.6,7.0,1013.2867734517922,3.5741012180019753
2020-11-26,18.6,11.0,75.8,3.4,6.2,1013.7060561718283,1.9568670973112912
2020-11-27,13.4,15.8,74.0,4.0,6.0,1011.3945409474989,2.4680386728258297
2020-11-28,17.4,13.8,76.0,5.4,8.8,1011.5537384633386,2.4822334004993545
2020-11-29,13.2,13.4,73.2,5.4,10.6,1010.599012354106,3.1816126608421
2020-11-30,17.2,14.2,72.6,5.6,6.2,1011.5592836261073,2.8503433144070143
2020-12-01,18.0,12.8,76.0,7.2,6.8,1012.3447928329928,2.1682919959306552
2020-12-02,14.4,14.8,74.4,3.0,10.2,1011.265223171539,1.9051917221958177
2020-12-03,17.2,13.6,77.6,3.0,9.8,1011.8588963901414,1.8853635745011492
2020-12-04,15.8,14.4,81.4,5.0,4.8,1011.7288718773641,3.0691160303925695
2020-12-05,14.8,12.2,81.6,4.0,8.4,1012.3140423210667,2.8863291751808036
2020-12-06,18.0,16.4,73.6,4.0,13.8,1009.9831265903598,2.7772082910160325
2020-12-07,16.2,13.4,80.8,6.4,7.8,1017.1835993606985,1.3913630938569808
2020-12-08,17.2,15.6,77.2,5.4,10.0,1015.2711993205363,2.4019961169381547
2020-12-09,14.6,14.4,73.2,3.0,7.8,1012.6466275599165,3.0735784290074672
2020-12-10,20.2,13.4,71.4,5.0,8.6,1011.715001264911,2.296310653262144
2020-12-11,15.0,13.4,70.4,4.2,8.8,1015.0831724487282,1.9019962793228717
2020-12-12,15.2,8.8,79.0,4.2,8.4,1009.6742666345044,1.980239567522371
2020-12-13,17.4,12.6,70.6,4.6,4.0,1011.7727575466773,2.217478534345097
2020-12-14,15.0,14.2,68.4,2.4,5.8,1016.4828865172151,2.404970332651388
2020-12-15,17.8,9.4,77.0,5.2,7.4,1013.4081447061232,1.0464295327687774
2020-12-16,14.4,11.8,75.2,6.8,7.8,1016.2072256012212,1.9395162037998812
2020-12-17,15.8,13.6,77.0,4.8,11.0,1010.0795142731802,2.349385530011903
2020-12-18,19.4,7.8,66.2,8.0,7.2,1011.8899625374381,2.399454353854476
2020-12-19,14.4,13.6,73.0,2.8,8.2,1011.139152378807,2.9613884265850436
2020-12-20,17.2,9.8,77.0,6.2,11.4,1012.7840281491399,3.1515736368094167
2020-12-21,8.8,12.8,75.0,3.8,4.8,1018.1957214589993,2.5213048845745223
2020-12-22,15.6,12.6,73.8,4.2,11.8,1013.0256291574264,1.563882014357598
2020-12-23,18.4,12.2,80.0,3.2,10.0,1016.4221254719087,2.082311942202324
2020-12-24,18.8,14.0,72.8,6.0,9.8,1013.4955070603862,2.872365916967425
2020-12-25,14.2,13.4,70.4,5.6,7.8,1012.9604099374322,3.211729041605394
2020-12-26,15.6,12.6,75.0,3.8,8.2,1009.3441323057126,2.6003576208753847
2020-12-27,12.6,12.8,74.8,7.0,9.4,1017.3151280907985,1.6115463967825758
2020-12-28,14.4,13.2,77.2,4.6,10.8,1011.3714422156092,3.059614264761371
2020-12-29,17.8,12.8,69.0,4.0,10.4,1010.8553409077183,1.3523054784354855
2020-12-30,19.2,10.0,78.2,3.4,11.0,1012.2340506585437,1.9948778712075081
2020-12-31,15.2,15.8,75.4,5.8,6.2,1018.4107031252154,2.13890498283895
2021-01-01,14.0,14.2,72.0,4.6,5.8,1013.324970759103,2.9630008281959612
2021-01-02,16.4,17.4,74.4,3.8,7.8,1015.5397453736765,3.1129810047177964
2021-01-03,19.0,8.4,71.8,5.0,10.4,1013.2416758605863,1.5642930127130437
2021-01-04,15.8,10.2,76.4,2.2,8.2,1015.0517078753753,1.6165848478360085
2021-01-05,15.4,11.2,67.8,6.6,6.0,1015.2243619201245,3.57318165490792
2021-01-06,21.0,10.0,76.6,3.8,7.0,1014.509868132176,2.702753452470104
2021-01-07,14.4,10.6,75.2,6.0,10.4,1014.3299180303462,2.802397129186314
2021-01-08,15.0,14.4,80.6,5.2,8.8,1015.073255656653,3.0091277727524024
2021-01-09,16.2,10.2,65.0,6.6,7.4,1014.4233442607343,2.5669892552699163
2021-01-10,16.0,10.8,74.6,6.8,10.0,1010.7263297084303,2.8058428738854966
2021-01-11,15.8,10.2,82.2,3.4,7.8,1009.4002265243993,2.766325603446187
2021-01-12,19.6,12.2,68.4,3.8,8.6,1015.6330268365797,1.0985508493676541
2021-01-13,13.0,12.8,74.8,6.4,7.6,1015.180906026913,3.0628979549106345
2021-01-14,13.0,15.6,80.4,6.4,8.6,1015.9854207445336,1.957080246163758
2021-01-15,17.8,11.4,77.4,6.0,9.2,1014.0889809461139,3.2045715765474156
2021-01-16,16.2,14.2,67.2,5.6,6.0,1013.9158363624126,2.0994528541844915
2021-01-17,16.2,14.6,71.4,4.0,8.8,1013.8235159074156,3.197860644873823
2021-01-18,13.0,12.6,74.6,5.0,7.8,1013.8394736959939,1.9202535918383603
2021-01-19,14.4,12.6,72.0,5.6,5.8,1012.2391911977636,2.3902167331055835
2021-01-20,20.4,12.2,83.4,7.4,7.2,1010.251459120033,2.590694455746261
2021-01-21,19.8,15.0,78.0,4.6,10.0,1018.0822636985904,1.4211023324090006
2021-01-22,14.2,16.0,75.4,6.2,7.6,1012.3154225974271,2.598331332178994
2021-01-23,11.4,13.4,72.0,4.0,8.0,1009.5820293217761,1.7363842819007318
2021-01-24,13.2,12.6,70.0,6.6,10.4,1010.1457381893127,2.0537570707238033
2021-01-25,18.2,11.2,83.0,4.0,12.0,1013.73330066924,2.86365513590905
2021-01-26,18.8,16.4,80.0,5.6,9.0,1016.513058697167,2.488247310431742
2021-01-27,14.2,11.6,73.8,3.8,8.6,1014.5116786538083,2.8206530355951194
2021-01-28,16.2,13.2,70.8,4.8,8.2,1010.7560938349509,2.713871331862417
2021-01-29,14.4,13.2,72.4,4.4,9.4,1011.0575330291591,2.8681420537928752
2021-01-30,18.2,12.6,79.2,5.8,6.4,1014.5259889961777,2.950476340942059
2021-01-31,18.0,10.8,69.0,3.6,7.0,1017.9471032213969,1.8408603225925244
2021-02-01,19.2,10.4,72.2,3.8,8.6,1007.7646508719587,2.524450689632538
2021-02-02,19.2,11.4,73.0,4.8,7.8,1012.1221156780327,3.0397229861322943
2021-02-03,14.8,11.8,73.0,5.6,6.6,1011.0706784674264,2.42844426982274
2021-02-04,15.4,9.4,73.8,3.4,7.4,1016.6358719213171,2.286418809960047
2021-02-05,22.2,11.0,67.0,6.0,7.8,1012.1647633883877,2.489064096335187
2021-02-06,13.8,13.8,75.6,4.8,6.0,1010.3945484594476,3.085223942975283
2021-02-07,15.2,7.4,74.0,5.0,3.4,1015.3866606153284,3.019965487730237
2021-02-08,19.2,15.4,79.2,7.6,11.0,1016.7207518129777,3.4157083645477995
2021-02-09,18.6,13.0,69.8,4.8,9.2,1016.2298102418575,2.917406317445256
2021-02-10,11.6,10.4,81.0,5.6,7.0,1012.2082968195336,3.2948021237185827
2021-02-11,20.4,12.4,68.6,5.2,8.4,1016.1795931055901,2.466477341397158
2021-02-12,18.6,10.2,79.2,6.8,8.4,1011.5883492234358,2.3548830511490166
2021-02-13,15.6,14.0,77.6,5.6,11.0,1014.4684324470879,2.9208015565502796
2021-02-14,17.8,15.8,67.6,4.8,7.6,1013.4811234960737,1.774535254241727
2021-02-15,16.0,9.6,78.2,2.4,8.4,1014.8188687859569,3.427860748208606
2021-02-16,15.4,14.2,68.6,3.4,6.2,1011.5593002010858,2.863901084734503
2021-02-17,21.0,13.8,70.0,3.0,7.6,1009.8591059278431,1.923884330891364
2021-02-18,19.4,11.4,74.8,3.0,9.0,1015.1002773232228,2.6133825717408614
2021-02-19,16.8,10.6,79.0,6.0,6.2,1010.880430001909,1.3127156480017994
2021-02-20,19.2,10.0,70.0,3.8,4.4,1009.0553732900744,2.591161056612001
2021-02-21,18.8,12.6,71.2,4.4,10.4,1013.323703468894,2.6529490798735926
2021-02-22,13.2,13.0,73.8,5.2,7.4,1013.6873215133606,3.6027247108235825
2021-02-23,16.8,12.8,75.8,4.6,4.4,1009.8126432317613,1.7098775895846452
2021-02-24,12.2,9.0,67.0,4.2,4.8,1013.523321976629,2.065060484699164
2021-02-25,16.8,6.2,79.0,3.6,8.6,1013.3506535894252,3.0769290207425675
2021-02-26,22.4,15.6,75.2,3.2,6.8,1012.0498885782442,2.3577611170825086
2021-02-27,15.0,10.4,76.8,4.6,8.4,1016.6006417414632,2.8471744949488014
2021-02-28,13.6,11.2,80.6,4.2,8.8,1010.4541647558195,2.4683419982334973
2021-03-01,15.2,14.2,73.8,4.0,4.2,1009.2803805177564,1.7037605688383368
2021-03-02,15.2,14.2,67.4,4.0,10.2,1014.6888432385483,2.3195414911982333
2021-03-03,16.2,11.0,75.4,6.2,8.2,1014.1262932172651,3.761210922088904
2021-03-04,19.0,12.8,75.6,2.8,10.8,1013.9368878994294,2.8208594675675673
2021-03-05,18.6,8.8,73.6,7.4,6.4,1013.9246386308126,2.4045219024356372
2021-03-06,20.4,13.6,74.6,7.0,9.2,1009.8844164808904,2.6448982030016213
2021-03-07,14.0,10.0,69.2,4.8,6.6,1011.6925154802632,3.236788363857444
2021-03-08,15.4,10.8,68.4,2.8,4.0,1009.1075265338648,2.732705605362347
2021-03-09,14.4,12.8,73.0,6.2,7.0,1011.9505909834255,3.0568813720233208
2021-03-10,17.2,14.0,69.8,5.8,7.4,1012.0376053985061,2.5755119631546712
2021-03-11,17.4,15.0,77.8,7.2,5.0,1018.8517280857537,1.7490384778390051
2021-03-12,20.6,10.4,73.8,5.6,8.0,1017.2461496511063,2.794373243670689
2021-03-13,16.8,12.6,81.8,4.2,11.2,1008.6776154063595,2.8412215326772188
2021-03-14,20.2,13.2,76.6,5.4,11.4,1013.7548447195426,1.2054455244712083
2021-03-15,17.4,9.4,71.4,4.6,7.4,1008.7203156133273,3.3660398733617223
2021-03-16,15.4,10.6,75.8,5.2,9.2,1014.3941256560802,3.070126249218509
2021-03-17,17.0,16.0,74.8,3.2,8.2,1010.3766810213074,1.5798248739290632
2021-03-18,19.4,13.2,70.2,6.8,7.6,1015.6199193798433,2.653584652519728
2021-03-19,14.6,12.6,79.8,2.2,4.6,1016.5208066560715,1.2828147226907753
2021-03-20,15.6,11.4,73.8,6.2,8.8,1013.4900218657746,1.9461810955257994
2021-03-21,21.8,9.0,71.4,2.0,5.6,1012.4320900109567,1.3889686063471927
2021-03-22,12.2,14.6,77.0,7.8,10.4,1014.444752289736,2.920248828892432
2021-03-23,18.6,8.0,73.4,5.0,6.8,1017.6249705456481,3.5563774728026423
2021-03-24,18.2,11.8,74.8,4.6,6.0,1014.2876311689645,2.22150832171161
2021-03-25,14.6,11.0,77.0,2.8,4.0,1011.908915401598,2.9055421139314666
2021-03-26,19.4,12.4,76.2,4.4,5.6,1008.7243807734624,2.1033518973302323
2021-03-27,20.2,10.4,69.2,4.4,5.8,1011.7684754501918,2.153301439097128
2021-03-28,15.4,11.0,78.8,3.6,8.8,1011.9229445541748,3.066034032067256
2021-03-29,14.2,14.8,70.8,4.8,5.8,1013.7061566485654,1.5826591685435798
2021-03-30,17.8,15.2,79.2,4.2,6.8,1011.351803564868,3.09921292558584
2021-03-31,16.2,14.2,70.2,1.2,3.8,1011.1264459519701,1.7740611256761831
2021-04-01,16.0,8.8,82.8,5.8,8.8,1009.8269304662865,1.8941239682419841
2021-04-02,16.0,9.6,77.0,5.4,6.8,1011.9114888788208,2.7881440307685397
2021-04-03,16.6,13.8,69.6,6.6,6.0,1012.202412641341,3.0260319580377173
2021-04-04,17.0,14.0,69.0,4.4,8.0,1015.7633680130782,2.61804706779411
2021-04-05,16.4,11.0,80.2,6.0,8.0,1012.7984683264785,1.0894478727890367
2021-04-06,10.8,14.4,82.6,5.6,6.0,1014.4422996604393,2.8768213698934275
2021-04-07,18.4,11.4,71.6,6.8,5.4,1010.7127920920755,2.684339504880475
2021-04-08,14.4,12.6,81.0,5.0,10.0,1014.9806827554509,1.607503659912458
2021-04-09,14.6,13.0,73.4,7.6,9.4,1012.146224447352,2.2001926424720635
2021-04-10,14.4,12.4,80.8,6.2,5.8,1007.6827971185301,1.6325448027949823
2021-04-11,17.4,14.2,75.0,4.0,7.4,1013.4577489194014,2.021663033392471
2021-04-12,14.2,11.4,73.0,3.4,7.8,1014.4217763712659,2.81352984395065
2021-04-13,19.2,14.0,76.8,5.0,6.0,1010.4155556341345,3.796047908232068
2021-04-14,19.6,14.8,74.4,5.2,6.2,1012.097547087735,3.2269434631176592
2021-04-15,16.4,11.2,75.6,6.8,7.8,1008.840513404245,2.1087491951049864
2021-04-16,17.4,12.4,73.0,6.8,8.6,1015.3560948394525,2.642715902440661
2021-04-17,16.8,12.0,79.2,7.0,7.2,1012.1655940434455,2.7974137278273457
2021-04-18,16.2,12.2,73.2,5.2,7.4,1016.4093216931393,1.4468648628081104
2021-04-19,13.4,11.6,77.8,5.2,8.6,1015.8382690896121,3.0635537982909056
2021-04-20,20.4,15.4,69.8,7.0,4.6,1013.0012992928762,3.0567231631465197
2021-04-21,16.8,14.0,68.4,5.2,7.6,1015.6584547361248,2.3790135409074376
2021-04-22,16.0,10.8,70.0,5.0,6.0,1012.4383093135657,2.678516921742969
2021-04-23,16.6,11.0,79.2,5.0,8.6,1013.6813285994203,2.9663795240426234
2021-04-24,15.4,10.4,71.2,4.8,3.0,1013.0395193413151,2.6057144367835994
2021-04-25,15.2,12.2,79.0,7.8,10.2,1011.2160614390116,3.1129930867936104
2021-04-26,12.8,11.2,75.8,4.0,8.4,1013.0038187293214,2.764695816138756
2021-04-27,21.6,14.4,71.4,5.8,8.6,1017.097028808112,2.4279661721152057
2021-04-28,16.8,12.8,68.8,4.8,10.6,1012.4667325534698,2.0978874561413976
2021-04-29,19.6,10.2,71.4,3.8,11.8,1009.4559635036724,2.0632011087255115
2021-04-30,17.8,13.6,78.0,5.8,8.2,1011.6660820357507,3.3968724823580465
2021-05-01,16.4,12.6,69.2,4.8,5.2,1012.3663140019877,1.3633504933335485
2021-05-02,15.8,16.4,67.2,4.4,6.8,1015.1339067554724,1.209027068896687
2021-05-03,18.4,10.2,75.2,5.0,8.6,1011.4111934214409,0.7665416429078193
2021-05-04,14.8,15.4,81.8,7.8,7.6,1012.961108534759,2.7321004513480056
2021-05-05,17.6,14.8,77.4,5.0,9.6,1011.6682336430092,3.3078182684704034
2021-05-06,15.8,12.4,73.8,4.6,1.8,1012.6574150905375,3.27796537296843
2021-05-07,12.2,13.0,81.2,7.2,8.2,1014.7724313923234,3.3428564641110667
2021-05-08,16.0,11.0,70.8,3.6,7.2,1017.238772665845,3.099624609641448
2021-05-09,16.4,14.6,78.4,4.0,4.4,1009.7843991826152,2.43607620290149
2021-05-10,16.2,15.2,71.8,4.6,6.8,1014.260582521355,2.6687667257186547
2021-05-11,19.2,12.8,73.4,7.8,6.4,1011.812458775668,2.9863276618247534
2021-05-12,19.6,12.6,77.4,3.2,7.4,1010.0752626882362,3.6860022972669775
2021-05-13,20.4,15.6,70.8,8.8,7.2,1011.8499977072252,2.9599342553216657
2021-05-14,17.4,11.8,72.4,5.0,9.0,1012.4828518969238,2.531287973374029
2021-05-15,12.6,9.6,76.6,6.2,8.0,1015.2713502793464,1.4825113171372568
2021-05-16,19.2,14.2,82.4,5.0,5.6,1010.788897447818,1.6042370736357028
2021-05-17,16.4,11.8,71.8,4.8,11.2,1011.3633017378497,3.425480853388243
2021-05-18,15.6,12.8,67.2,3.6,9.2,1014.1215205758508,2.9848359459789
2021-05-19,12.6,11.4,72.2,5.4,5.6,1011.9829190382349,2.7007136930260858
2021-05-20,17.0,13.4,80.4,3.6,6.8,1010.8104585040115,3.508832104937979
2021-05-21,13.2,13.8,70.2,5.8,2.8,1010.3199210728493,1.5595396970232838
2021-05-22,15.6,13.2,72.8,3.8,6.8,1013.598878241494,2.0136774273852245
2021-05-23,15.2,11.4,70.6,4.6,4.8,1010.954248997592,2.2779206375949954
2021-05-24,12.0,14.4,80.6,5.6,9.4,1018.9142529902514,3.1975541378701875
2021-05-25,16.6,11.2,79.2,1.8,2.8,1013.6368347450743,2.1600475524391762
2021-05-26,13.8,13.6,71.2,6.4,4.8,1010.1287338152703,2.4118804219701606
2021-05-27,15.8,11.6,70.2,5.0,10.0,1008.2965004079573,2.591660652553817
2021-05-28,16.8,11.8,79.6,4.6,6.4,1012.5889491772352,2.3987104582841114
2021-05-29,14.6,8.2,74.2,4.4,5.2,1013.2090992474235,2.557508817941507
2021-05-30,17.4,10.4,72.4,3.8,7.6,1013.8681657868513,2.674436608774117
2021-05-31,15.0,12.2,74.4,5.4,9.0,1013.4026703688569,2.3365437814348438
2021-06-01,16.4,13.0,79.0,3.4,5.6,1011.6439583286914,3.1329597874069606
2021-06-02,19.6,13.4,74.6,6.2,11.2,1014.5027126691155,2.2046716138721822
2021-06-03,12.2,16.0,79.6,3.8,5.6,1012.1943190722739,2.886653610679711
2021-06-04,15.2,15.4,70.0,5.6,8.8,1014.1124211342483,2.3042577863124762
2021-06-05,15.4,13.8,79.2,4.4,6.4,1014.885021355675,2.335996171439416
2021-06-06,22.2,9.6,67.2,4.4,5.6,1013.5649418382918,3.347340431133739
2021-06-07,16.8,12.4,70.2,4.8,7.6,1012.5412193407968,2.0509630999953754
2021-06-08,16.6,12.6,77.4,6.4,9.0,1014.5927056788353,2.0621471062617176
2021-06-09,17.4,13.6,71.6,2.8,10.6,1007.0239881874146,1.9860712580910955
2021-06-10,14.4,10.8,78.0,4.4,6.0,1010.92899532717,2.330848502213274
2021-06-11,17.2,11.2,72.2,6.4,7.6,1010.9169124319733,2.596402275804341
2021-06-12,18.4,10.0,69.4,5.8,7.6,1017.3140327126905,2.524055463284526
2021-06-13,14.0,12.6,70.2,5.6,9.2,1011.3805172180739,3.571884683680576
2021-06-14,14.4,10.6,75.0,3.6,6.0,1013.6103470545922,3.326929499482658
2021-06-15,15.0,13.4,79.0,4.2,9.2,1017.3274403216226,2.396925727759754
2021-06-16,14.0,14.8,82.6,7.0,8.8,1015.7141275262873,1.9241666298391664
2021-06-17,18.0,13.6,78.2,5.6,6.2,1014.1537476265337,2.659644740414713
2021-06-18,17.0,12.6,73.2,5.4,11.4,1013.9791735772612,3.4878957479454877
2021-06-19,16.0,18.8,81.2,5.4,11.2,1012.2107364698035,2.1425514467048927
2021-06-20,16.2,14.0,75.8,4.2,8.6,1012.8924355797259,2.782836354483083
2021-06-21,17.2,12.2,69.0,8.2,8.6,1010.1076632210986,2.371463774018463
2021-06-22,17.4,10.8,73.2,5.6,7.6,1010.2981096975946,1.909354197940741
2021-06-23,15.8,8.8,76.2,4.8,7.0,1016.5190044865158,1.8891065129180897
2021-06-24,13.8,11.6,79.8,5.6,7.0,1018.0224577047171,0.8080522260690506
2021-06-25,13.2,9.4,76.2,5.6,7.4,1010.6175191261498,1.9102424392631445
2021-06-26,17.2,16.8,84.2,3.6,10.0,1017.6735905809173,1.5082025453093804
2021-06-27,17.8,13.4,72.6,4.2,4.2,1009.096007429449,3.6428655102697887
2021-06-28,14.0,12.4,78.4,7.6,9.0,1011.7794147007938,2.4467766818266203
2021-06-29,15.8,10.8,74.6,6.6,6.6,1016.2151194566557,2.0808092802694245
2021-06-30,16.2,9.8,75.6,3.4,9.2,1012.1748073412867,2.873006717885077
2021-07-01,16.2,13.4,74.8,6.4,8.2,1013.8244452537325,3.382637178074723
2021-07-02,20.4,12.8,75.6,5.2,8.0,1012.06453312872,1.5317698662817036
2021-07-03,20.0,11.6,74.4,4.8,7.8,1010.9519365911614,1.6207455360784473
2021-07-04,22.2,12.2,69.2,4.6,4.8,1015.1588831421908,2.1214074941025145
2021-07-05,20.0,10.4,74.8,4.8,5.4,1009.4273469714924,2.64964095894728
2021-07-06,15.0,10.6,72.6,2.8,6.4,1010.303915355555,2.509019118513786
2021-07-07,19.2,10.8,76.8,4.0,10.8,1008.5077611748718,2.0729231068691774
2021-07-08,19.4,12.0,74.0,4.4,7.0,1010.5861859852788,3.603319587424017
2021-07-09,13.6,11.8,76.2,4.8,8.4,1012.4988520469681,1.761963285501059
2021-07-10,15.4,16.6,69.0,4.8,6.0,1012.5941673290174,2.9077881588033416
2021-07-11,16.4,14.0,75.2,7.4,8.2,1013.4270951755125,1.4053348146818163
2021-07-12,15.4,15.8,75.0,2.8,8.8,1012.2318760969454,2.8765517861745886
2021-07-13,17.6,15.6,77.0,3.6,9.2,1014.3571063337022,2.583450306027266
2021-07-14,20.6,13.8,79.8,5.0,12.0,1012.6988370429232,2.5317307901739765
2021-07-15,15.2,8.0,73.6,4.2,8.0,1013.8483327691953,1.9266718640045994
2021-07-16,16.2,10.2,70.0,5.6,8.2,1016.5713491569859,2.1289209670741767
2021-07-17,19.0,12.2,72.8,4.0,5.0,1015.3721714823794,1.1382322441481476
2021-07-18,17.6,8.4,77.8,5.0,8.6,1013.4831466211156,1.9541135647685415
2021-07-19,17.2,9.4,73.8,6.2,6.8,1017.0061609320346,2.60829640904159
2021-07-20,14.6,13.8,75.8,5.6,8.6,1014.6570083723087,3.269239964172724
2021-07-21,17.4,11.6,78.0,5.0,4.4,1013.813809556836,1.1493969732061031
2021-07-22,15.8,12.2,72.2,6.2,10.8,1012.6296142048963,2.0747904897802933
2021-07-23,14.0,10.6,80.0,7.4,4.6,1011.185128672228,1.9285244974314033
2021-07-24,14.0,11.8,75.6,6.2,6.4,1013.5237341859622,3.8471959573655474
2021-07-25,17.2,12.0,71.6,5.0,10.6,1015.7393147507335,2.727405802720593
2021-07-26,18.0,9.4,73.8,2.2,8.2,1012.1658968113909,3.1834347764364477
2021-07-27,16.6,10.6,79.2,5.6,8.0,1010.5732975902129,2.6519460773612384
2021-07-28,17.6,15.6,76.2,4.0,9.0,1012.1492958503508,3.8776825336092124
2021-07-29,18.0,11.2,76.0,4.6,7.4,1011.6001430197737,1.7353177753106537
2021-07-30,15.4,13.4,68.4,5.8,5.6,1016.2842661206572,2.15041187110033
2021-07-31,15.8,12.4,76.0,5.8,8.6,1017.8360638223543,2.0672981508563644
2021-08-01,14.4,13.8,77.0,5.0,10.0,1021.0309175362796,3.0321658875846955
2021-08-02,13.8,14.6,71.8,3.4,8.6,1009.5611160833978,2.364500537191026
2021-08-03,17.2,12.4,71.8,4.8,6.8,1011.1209761022053,1.8385611927153054
2021-08-04,18.2,11.8,75.6,7.4,6.0,1016.8855504763144,2.083161265585924
2021-08-05,18.0,11.6,79.8,5.6,9.6,1015.7335281497519,3.083677381541283
2021-08-06,19.8,15.4,72.0,6.4,5.8,1014.2721893986694,2.900139112262481
2021-08-07,18.8,14.2,75.2,4.2,10.8,1013.7272001724241,2.900664613638917
2021-08-08,18.0,12.6,81.0,2.2,8.4,1014.3825499311795,2.442956666452316
2021-08-09,19.6,13.8,82.0,5.8,8.0,1011.3372361492551,3.1363690078462496
2021-08-10,17.6,9.4,71.0,5.4,6.2,1013.4060916922244,2.6818928417735513
2021-08-11,18.2,10.8,72.0,3.2,7.0,1011.726250646054,3.0012217156704075
2021-08-12,15.0,13.4,77.8,4.6,6.2,1009.2687709526748,2.7625291652725905
2021-08-13,12.8,15.4,74.8,2.4,8.8,1012.5613239253728,1.3542608343639677
2021-08-14,19.0,12.4,71.6,4.0,6.4,1012.9027162773567,3.157289088995669
2021-08-15,14.8,14.4,76.2,5.6,7.6,1009.1798665825648,3.4949782571294685
2021-08-16,12.6,10.8,77.0,3.4,5.6,1010.7935363657631,2.420477048306397
2021-08-17,14.6,11.6,74.2,4.4,8.6,1011.1594340101472,2.2189353487329546
2021-08-18,14.8,8.6,74.4,8.0,7.2,1013.4026249221561,1.8050380508001926
2021-08-19,14.6,14.6,77.8,6.4,4.2,1012.8000763757578,2.277078223356501
2021-08-20,19.0,13.0,75.8,3.0,7.8,1007.9480372784013,3.281297069181613
2021-08-21,20.8,9.6,79.6,2.6,3.6,1009.8667835359108,2.1028669464543883
2021-08-22,15.4,9.6,76.6,6.6,8.6,1014.699318267333,2.9730334388773456
2021-08-23,18.2,14.4,76.8,5.8,9.6,1011.4497361979818,2.991335520225575
2021-08-24,13.2,9.0,81.8,4.8,10.0,1011.9398306456669,2.799770303634246
2021-08-25,15.0,11.4,71.4,4.2,4.8,1013.9018053995648,3.187231567465469
2021-08-26,18.2,9.8,75.2,4.0,6.6,1017.1243945416612,2.1050054379863
2021-08-27,13.2,16.0,77.4,6.0,8.2,1011.4298230885422,2.516153719120566
2021-08-28,17.4,12.6,69.0,3.8,7.8,1008.5286071010487,1.6599397104492923
2021-08-29,14.6,16.0,77.2,2.0,6.2,1014.5587379206679,2.24645160114584
2021-08-30,16.4,10.0,76.2,6.4,7.6,1016.7765688453017,3.339021583276229
2021-08-31,12.6,11.4,71.8,4.0,9.8,1014.6332674827784,1.3462033875557986
2021-09-01,15.8,12.0,67.2,4.0,6.8,1016.7790733542763,2.9431291251587464
2021-09-02,17.8,10.2,76.2,4.6,9.6,1013.1046387607755,1.1362469414983662
2021-09-03,13.8,11.2,69.8,5.2,8.6,1013.6447252338119,2.6522579958849506
2021-09-04,15.6,13.0,81.4,4.4,9.2,1008.5125074884066,2.937996888843002
2021-09-05,17.2,15.8,76.0,3.2,9.4,1013.8630256902422,2.8366759998945117
2021-09-06,21.8,14.2,72.2,0.6,5.6,1007.700000985111,2.2561126776349334
2021-09-07,17.4,15.2,73.4,7.0,11.2,1016.9605892274483,2.3801150274163425
2021-09-08,14.8,16.0,73.4,6.4,3.0,1017.8824289608732,0.8967495973977033
2021-09-09,21.0,10.6,76.2,6.2,8.8,1013.0337705788852,1.5675429977419646
2021-09-10,16.6,13.2,80.0,5.8,6.0,1016.9986572975591,2.4613167289952957
2021-09-11,18.2,8.6,74.8,3.2,9.6,1014.6554717003166,3.024536946344307
2021-09-12,17.6,13.4,74.2,6.6,7.4,1011.2418610068831,2.3220573254520316
2021-09-13,16.8,12.8,71.0,6.0,7.6,1011.8576316693983,1.6050970162982197
2021-09-14,19.2,15.0,70.6,3.8,9.2,1010.5327325683335,3.436663731692198
2021-09-15,12.6,14.0,75.6,6.4,9.0,1012.0765285631447,3.158253714998952
2021-09-16,18.4,17.8,75.6,4.4,8.4,1011.8028619600642,0.9581016675749294
2021-09-17,13.4,10.4,85.0,4.6,7.6,1012.7003863408981,1.9640976905342487
